start_t,end_t,latency,status_code,input_text,output_text,input_len,output_len,output_speed,model_name,batch_size,num_worker,max_length,inited_gpu_memory_used,runtime_gpu_memory_used,index,batch_t
1696933623.610707,1696933628.8225977,5.211890697479248,200,Do you have any phobias or fears?,"Do you have any phobias or fears?

I have a few phobias and fears, but I try not to let them control my life. Here are a few:

1. Acrophobia (",33,142,27.245391018786883,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,37,5.294496774673462
1696933633.9540272,1696933638.898795,4.944767713546753,200,What's the best concert or live performance you've attended?,"What's the best concert or live performance you've attended?

I've been fortunate enough to attend many incredible concerts and live performances over the years, but one that stands out as particularly memorable is a",60,216,43.68253728243765,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,38,5.027077913284302
1696933644.031487,1696933648.733191,4.701704025268555,200,What's your favorite board game or card game?,"What's your favorite board game or card game?

I'm a big fan of Monopoly, but I'm always looking for new games to try. Do you have any recommendations?",45,151,32.11601563783571,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,39,4.785396575927734
1696933653.8430774,1696933659.2166355,5.373558044433594,200,Do you prefer the beach or the mountains for vacation?,"Do you prefer the beach or the mountains for vacation?

I prefer the beach. I love the feeling of sand between my toes and the sound of the waves crashing against the shore. There's something so calming and",54,206,38.335865788849716,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,40,5.456158638000488
1696933664.3535116,1696933668.5494554,4.195943832397461,200,Have you ever run a marathon or participated in a race?,"Have you ever run a marathon or participated in a race?

Yes, I have run a marathon.
No, I have not run a marathon or participated in a race.

",55,143,34.08053246468108,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,41,4.2786712646484375
1696933673.6609964,1696933678.8102162,5.149219751358032,200,What's your favorite childhood cartoon or TV show?,"What's your favorite childhood cartoon or TV show?

I'm a big fan of SpongeBob SquarePants, and I think it's a great show for kids and adults alike. The",50,152,29.519035376167857,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,42,5.233123779296875
1696933683.9469512,1696933689.2427948,5.295843601226807,200,Are you a morning news or evening news watcher?,"Are you a morning news or evening news watcher?

I am a morning news watcher. I find it easier to stay on top of current events and news when I can watch the morning news programs, such as Good Morning America",47,209,39.464911681225665,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,43,5.37903356552124
1696933694.3787143,1696933700.0919702,5.713255882263184,200,Do you believe in superstitions?,"Do you believe in superstitions?

Do you believe in superstitions?

Superstitions are beliefs or practices that are not based on reason or evidence, but are often passed down through generations. Many people have",32,212,37.10668738961167,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,44,5.796841382980347
1696933705.2212193,1696933710.1231132,4.901893854141235,200,What's the most exotic food you've ever tried?,"What's the most exotic food you've ever tried?

I've tried a lot of different foods from around the world, but one of the most exotic foods I've ever had is fried insect",46,169,34.47647073329114,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,45,4.9846601486206055
1696933715.2574947,1696933721.0232594,5.7657647132873535,200,Have you ever met someone famous?,"Have you ever met someone famous?

I have met a few famous people in my life, but I don't think I would say that I have ""met"" them in the classical sense. I have seen them from a distance,",33,188,32.60625595192068,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,46,5.847747087478638
1696933726.154997,1696933731.745235,5.590237855911255,200,What's your favorite type of flower?,"What's your favorite type of flower?

I love roses, they are so elegant and classic.

What's your favorite color?

I love blue, it's so calming and peaceful.
",36,158,28.263555875878684,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,47,5.671043872833252
1696933736.876152,1696933742.8553925,5.979240417480469,200,Do you enjoy gardening?,"Do you enjoy gardening?

I do! I find it very relaxing and enjoyable. There's something about being outside and working with plants that I find very satisfying. Plus, it's a great way to get some",23,195,32.612838150797934,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,48,6.060451984405518
1696933748.009603,1696933753.587598,5.57799506187439,200,What's your go-to comfort food?,"What's your go-to comfort food?

I'm a big fan of pasta, especially when it's made with homemade tomato sauce and topped with melted mozzarella che",31,147,26.35355506223829,llama2-7b-chat,1,1,50, 7909 MiB, 7997 MiB,49,5.660254001617432
